,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Price,Open,High,Low,Vol.,Change %
122,122.0,122.0,122.0,122.0,122.0,6/26/1990,0.4886,0.4902,0.491,0.488,6.27K,-1.07%
123,123.0,123.0,123.0,123.0,123.0,6/27/1990,0.4833,0.4855,0.486,0.481,8.46K,-1.08%
124,124.0,124.0,124.0,124.0,124.0,6/28/1990,0.4926,0.4835,0.495,0.483,11.01K,1.92%
125,125.0,125.0,125.0,125.0,125.0,6/29/1990,0.4862,0.491,0.4955,0.484,10.62K,-1.30%
126,126.0,126.0,126.0,126.0,126.0,7/2/1990,0.4965,0.4982,0.503,0.495,3.97K,2.12%
127,127.0,127.0,127.0,127.0,127.0,7/3/1990,0.496,0.4985,0.501,0.4955,3.35K,-0.10%
128,128.0,128.0,128.0,128.0,128.0,7/5/1990,0.4939,0.4917,0.495,0.4905,5.58K,-0.42%
129,129.0,129.0,129.0,129.0,129.0,7/6/1990,0.4945,0.4955,0.5005,0.4935,3.14K,0.12%
130,130.0,130.0,130.0,130.0,130.0,7/9/1990,0.5002,0.4892,0.501,0.487,4.19K,1.15%
131,131.0,131.0,131.0,131.0,131.0,7/10/1990,0.5037,0.502,0.508,0.501,6.62K,0.70%
132,132.0,132.0,132.0,132.0,132.0,7/11/1990,0.5137,0.5057,0.515,0.505,7.51K,1.99%
133,133.0,133.0,133.0,133.0,133.0,7/12/1990,0.5337,0.5152,0.5337,0.514,11.29K,3.89%
134,134.0,134.0,134.0,134.0,134.0,7/13/1990,0.5522,0.548,0.559,0.538,13.53K,3.47%
135,135.0,135.0,135.0,135.0,135.0,7/16/1990,0.5722,0.5655,0.5722,0.561,7.76K,3.62%
136,136.0,136.0,136.0,136.0,136.0,7/17/1990,0.5726,0.555,0.574,0.554,9.19K,0.07%
137,137.0,137.0,137.0,137.0,137.0,7/18/1990,0.5741,0.5707,0.5895,0.567,13.14K,0.26%
138,138.0,138.0,138.0,138.0,138.0,7/19/1990,0.5734,0.5727,0.588,0.565,8.07K,-0.12%
139,139.0,139.0,139.0,139.0,139.0,7/20/1990,0.5685,0.5717,0.5775,0.5665,7.49K,-0.85%
140,140.0,140.0,140.0,140.0,140.0,7/23/1990,0.5765,0.5752,0.582,0.571,6.83K,1.41%
141,141.0,141.0,141.0,141.0,141.0,7/24/1990,0.5834,0.5825,0.5875,0.5805,9.13K,1.20%
142,142.0,142.0,142.0,142.0,142.0,7/25/1990,0.5794,0.5815,0.584,0.5745,6.22K,-0.69%
143,143.0,143.0,143.0,143.0,143.0,7/26/1990,0.5851,0.573,0.59,0.572,9.17K,0.98%
144,144.0,144.0,144.0,144.0,144.0,7/27/1990,0.5804,0.5892,0.596,0.579,10.73K,-0.80%
145,145.0,145.0,145.0,145.0,145.0,7/30/1990,0.583,0.5822,0.588,0.579,11.01K,0.45%
146,146.0,146.0,146.0,146.0,146.0,7/31/1990,0.5835,0.589,0.5915,0.5785,10.88K,0.09%
147,147.0,147.0,147.0,147.0,147.0,8/1/1990,0.6161,0.6,0.6161,0.597,4.79K,5.59%
148,148.0,148.0,148.0,148.0,148.0,8/2/1990,0.6461,0.6461,0.6461,0.642,3.17K,4.87%
149,149.0,149.0,149.0,149.0,149.0,8/3/1990,0.6667,0.6861,0.6861,0.6425,5.54K,3.19%
150,150.0,150.0,150.0,150.0,150.0,8/6/1990,0.6967,0.6967,0.6967,0.6967,4.77K,4.50%
151,151.0,151.0,151.0,151.0,151.0,8/7/1990,0.7367,0.7367,0.7367,0.71,7.68K,5.74%
152,152.0,152.0,152.0,152.0,152.0,8/8/1990,0.7139,0.7352,0.745,0.704,5.92K,-3.09%
153,153.0,153.0,153.0,153.0,153.0,8/9/1990,0.7047,0.7067,0.721,0.7,6.62K,-1.29%
154,154.0,154.0,154.0,154.0,154.0,8/10/1990,0.7247,0.714,0.7247,0.71,4.13K,2.84%
155,155.0,155.0,155.0,155.0,155.0,8/13/1990,0.7547,0.744,0.7547,0.743,4.13K,4.14%
156,156.0,156.0,156.0,156.0,156.0,8/14/1990,0.7376,0.744,0.7547,0.728,8.57K,-2.27%
157,157.0,157.0,157.0,157.0,157.0,8/15/1990,0.7361,0.7307,0.745,0.7265,6.12K,-0.20%
158,158.0,158.0,158.0,158.0,158.0,8/16/1990,0.7561,0.748,0.7561,0.743,4.18K,2.72%
159,159.0,159.0,159.0,159.0,159.0,8/17/1990,0.7861,0.7812,0.7861,0.7775,5.47K,3.97%
160,160.0,160.0,160.0,160.0,160.0,8/20/1990,0.8261,0.811,0.8261,0.804,4.95K,5.09%
161,161.0,161.0,161.0,161.0,161.0,8/21/1990,0.8439,0.861,0.8861,0.81,9.43K,2.15%
162,162.0,162.0,162.0,162.0,162.0,8/22/1990,0.9039,0.8862,0.9039,0.8775,8.14K,7.11%
163,163.0,163.0,163.0,163.0,163.0,8/23/1990,0.9639,0.92,0.9639,0.905,9.79K,6.64%
164,164.0,164.0,164.0,164.0,164.0,8/24/1990,0.9067,0.935,0.96,0.9039,9.28K,-5.93%
165,165.0,165.0,165.0,165.0,165.0,8/27/1990,0.8467,0.8467,0.85,0.8467,3.17K,-6.62%
166,166.0,166.0,166.0,166.0,166.0,8/28/1990,0.8048,0.8085,0.81,0.791,8.60K,-4.95%
167,167.0,167.0,167.0,167.0,167.0,8/29/1990,0.7448,0.765,0.7825,0.7448,10.39K,-7.46%
168,168.0,168.0,168.0,168.0,168.0,8/30/1990,0.7657,0.7402,0.7855,0.738,14.60K,2.81%
169,169.0,169.0,169.0,169.0,169.0,8/31/1990,0.7656,0.7825,0.799,0.763,11.87K,-0.01%
170,170.0,170.0,170.0,170.0,170.0,9/4/1990,0.8134,0.8134,0.8134,0.8134,2.13K,6.24%
171,171.0,171.0,171.0,171.0,171.0,9/5/1990,0.8408,0.8275,0.851,0.815,5.41K,3.37%
172,172.0,172.0,172.0,172.0,172.0,9/6/1990,0.8886,0.8632,0.894,0.8615,6.89K,5.69%
173,173.0,173.0,173.0,173.0,173.0,9/7/1990,0.8486,0.8625,0.874,0.8486,4.17K,-4.50%
174,174.0,174.0,174.0,174.0,174.0,9/10/1990,0.8709,0.7985,0.875,0.795,3.41K,2.63%
175,175.0,175.0,175.0,175.0,175.0,9/11/1990,0.8398,0.865,0.8675,0.838,5.40K,-3.57%
176,176.0,176.0,176.0,176.0,176.0,9/12/1990,0.8325,0.8312,0.8375,0.82,4.93K,-0.87%
177,177.0,177.0,177.0,177.0,177.0,9/13/1990,0.8452,0.847,0.854,0.835,7.30K,1.53%
178,178.0,178.0,178.0,178.0,178.0,9/14/1990,0.8378,0.8635,0.8665,0.836,6.53K,-0.88%
179,179.0,179.0,179.0,179.0,179.0,9/17/1990,0.8645,0.8678,0.8678,0.856,6.62K,3.19%
180,180.0,180.0,180.0,180.0,180.0,9/18/1990,0.8771,0.867,0.8845,0.8665,6.03K,1.46%
181,181.0,181.0,181.0,181.0,181.0,9/19/1990,0.8966,0.861,0.8971,0.859,10.15K,2.22%
182,182.0,182.0,182.0,182.0,182.0,9/20/1990,0.9166,0.8965,0.9166,0.895,6.71K,2.23%
183,183.0,183.0,183.0,183.0,183.0,9/21/1990,0.9466,0.9466,0.9466,0.9466,2.44K,3.27%
184,184.0,184.0,184.0,184.0,184.0,9/24/1990,0.9866,0.9866,0.9866,0.9866,5.78K,4.23%
185,185.0,185.0,185.0,185.0,185.0,9/25/1990,1.0177,1.0275,1.0466,1.014,6.23K,3.15%
186,186.0,186.0,186.0,186.0,186.0,9/26/1990,1.0372,0.995,1.049,0.9925,11.62K,1.92%
