,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Price,Open,High,Low,Change %,0,1,2,3,4,5,6,0.1,1.1,2.1,3.1,4.1,5.1,6.1,0.2,1.2,2.2,3.2,4.2,5.2,6.2,0,1,2,3,4,5,6
6486,6486.0,6486.0,6486.0,6486.0,9/14/2021,0.041,0.041,0.041,0.041,-21.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6487,6487.0,6487.0,6487.0,6487.0,9/15/2021,0.07,0.07,0.07,0.07,70.73%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6488,6488.0,6488.0,6488.0,6488.0,9/16/2021,0.073,0.073,0.073,0.073,4.29%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6489,6489.0,6489.0,6489.0,6489.0,9/17/2021,0.061,0.061,0.061,0.061,-16.44%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6490,6490.0,6490.0,6490.0,6490.0,9/20/2021,0.017,0.017,0.017,0.017,-72.13%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6491,6491.0,6491.0,6491.0,6491.0,9/21/2021,0.027,0.027,0.027,0.027,58.82%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6492,6492.0,6492.0,6492.0,6492.0,9/22/2021,0.014,0.014,0.014,0.014,-48.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6493,6493.0,6493.0,6493.0,6493.0,9/23/2021,0.015,0.015,0.015,0.015,7.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6494,6494.0,6494.0,6494.0,6494.0,9/24/2021,0.015,0.015,0.015,0.015,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6495,6495.0,6495.0,6495.0,6495.0,9/27/2021,0.035,0.035,0.035,0.035,133.33%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6496,6496.0,6496.0,6496.0,6496.0,9/28/2021,0.041,0.041,0.041,0.041,17.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6497,6497.0,6497.0,6497.0,6497.0,9/29/2021,0.033,0.033,0.033,0.033,-19.51%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6498,6498.0,6498.0,6498.0,6498.0,9/30/2021,0.034,0.034,0.034,0.034,3.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6499,6499.0,6499.0,6499.0,6499.0,10/1/2021,0.047,0.047,0.047,0.047,38.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500,6500.0,6500.0,6500.0,6500.0,10/4/2021,0.039,0.052,0.052,0.039,-17.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6501,6501.0,6501.0,6501.0,6501.0,10/5/2021,0.041,0.041,0.041,0.041,5.13%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502,6502.0,6502.0,6502.0,6502.0,10/6/2021,0.028,0.028,0.028,0.028,-31.71%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6503,6503.0,6503.0,6503.0,6503.0,10/7/2021,0.029,0.029,0.029,0.029,3.57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6504,6504.0,6504.0,6504.0,6504.0,10/8/2021,0.046,0.046,0.046,0.046,58.62%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505,6505.0,6505.0,6505.0,6505.0,10/11/2021,0.052,0.052,0.052,0.052,13.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6506,6506.0,6506.0,6506.0,6506.0,10/12/2021,0.041,0.041,0.041,0.041,-21.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6507,6507.0,6507.0,6507.0,6507.0,10/13/2021,0.042,0.042,0.042,0.042,2.44%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6508,6508.0,6508.0,6508.0,6508.0,10/14/2021,0.044,0.044,0.044,0.044,4.76%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6509,6509.0,6509.0,6509.0,6509.0,10/15/2021,0.046,0.046,0.046,0.046,4.55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6510,6510.0,6510.0,6510.0,6510.0,10/18/2021,0.069,0.035,0.069,0.035,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6511,6511.0,6511.0,6511.0,6511.0,10/19/2021,0.068,0.068,0.068,0.068,-1.45%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6512,6512.0,6512.0,6512.0,6512.0,10/20/2021,0.098,0.07,0.098,0.07,44.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6513,6513.0,6513.0,6513.0,6513.0,10/21/2021,0.088,0.088,0.088,0.088,-10.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6514,6514.0,6514.0,6514.0,6514.0,10/22/2021,0.046,0.061,0.061,0.046,-47.73%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6515,6515.0,6515.0,6515.0,6515.0,10/25/2021,0.069,0.069,0.069,0.069,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6516,6516.0,6516.0,6516.0,6516.0,10/26/2021,0.081,0.081,0.081,0.081,17.39%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6517,6517.0,6517.0,6517.0,6517.0,10/27/2021,0.07,0.07,0.07,0.07,-13.58%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6518,6518.0,6518.0,6518.0,6518.0,10/28/2021,0.088,0.073,0.088,0.073,25.71%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6519,6519.0,6519.0,6519.0,6519.0,10/29/2021,0.061,0.061,0.061,0.061,-30.68%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6520,6520.0,6520.0,6520.0,6520.0,11/1/2021,0.078,0.087,0.104,0.087,27.87%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6521,6521.0,6521.0,6521.0,6521.0,11/2/2021,0.095,0.081,0.095,0.081,21.79%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6522,6522.0,6522.0,6522.0,6522.0,11/3/2021,0.07,0.07,0.07,0.07,-26.32%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6523,6523.0,6523.0,6523.0,6523.0,11/4/2021,0.044,0.058,0.058,0.044,-37.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6524,6524.0,6524.0,6524.0,6524.0,11/5/2021,-0.076,0.015,0.015,-0.076,-272.73%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6525,6525.0,6525.0,6525.0,6525.0,11/8/2021,-0.122,-0.122,-0.122,-0.122,59.87%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6526,6526.0,6526.0,6526.0,6526.0,11/9/2021,-0.034,-0.034,-0.034,-0.034,-72.43%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6527,6527.0,6527.0,6527.0,6527.0,11/10/2021,0.014,0.014,0.014,0.014,-141.79%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6528,6528.0,6528.0,6528.0,6528.0,11/11/2021,0.015,0.015,0.015,0.015,7.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6529,6529.0,6529.0,6529.0,6529.0,11/12/2021,0.015,0.015,0.015,0.015,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6530,6530.0,6530.0,6530.0,6530.0,11/15/2021,0.017,0.017,0.017,0.017,13.33%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6531,6531.0,6531.0,6531.0,6531.0,11/16/2021,0.068,0.014,0.068,0.014,300.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6532,6532.0,6532.0,6532.0,6532.0,11/17/2021,0.014,0.014,0.014,0.014,-79.41%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6533,6533.0,6533.0,6533.0,6533.0,11/18/2021,-0.036,-0.036,-0.036,-0.036,-360.71%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6534,6534.0,6534.0,6534.0,6534.0,11/23/2021,0.054,0.054,0.054,0.054,-247.95%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6535,6535.0,6535.0,6535.0,6535.0,11/24/2021,0.056,0.056,0.056,0.056,3.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6536,6536.0,6536.0,6536.0,6536.0,11/25/2021,0.044,0.044,0.044,0.044,-21.43%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6537,6537.0,6537.0,6537.0,6537.0,11/26/2021,0.03,0.03,0.03,0.03,-31.82%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6538,6538.0,6538.0,6538.0,6538.0,11/29/2021,0.069,0.069,0.069,0.069,130.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6539,6539.0,6539.0,6539.0,6539.0,11/30/2021,0.091,0.091,0.091,0.091,31.88%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6540,6540.0,6540.0,6540.0,6540.0,12/1/2021,0.091,0.091,0.091,0.091,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6541,6541.0,6541.0,6541.0,6541.0,12/2/2021,0.068,0.068,0.068,0.068,-25.27%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6542,6542.0,6542.0,6542.0,6542.0,12/3/2021,0.084,0.084,0.084,0.084,23.53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6543,6543.0,6543.0,6543.0,6543.0,12/6/2021,0.032,0.032,0.032,0.032,-61.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6544,6544.0,6544.0,6544.0,6544.0,12/7/2021,0.13,0.117,0.13,0.117,306.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6545,6545.0,6545.0,6545.0,6545.0,12/8/2021,0.135,0.135,0.135,0.135,3.85%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6546,6546.0,6546.0,6546.0,6546.0,12/9/2021,0.098,0.098,0.098,0.098,-27.41%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547,6547.0,6547.0,6547.0,6547.0,12/10/2021,0.102,0.161,0.161,0.102,4.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6548,6548.0,6548.0,6548.0,6548.0,12/13/2021,0.1,0.1,0.1,0.1,-1.96%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6549,6549.0,6549.0,6549.0,6549.0,12/14/2021,0.095,0.095,0.095,0.095,-5.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6550,6550.0,6550.0,6550.0,6550.0,12/15/2021,0.126,0.126,0.126,0.126,32.63%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6551,6551.0,6551.0,6551.0,6551.0,12/16/2021,0.19,0.117,0.19,0.102,50.79%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552,6552.0,6552.0,6552.0,6552.0,12/17/2021,0.304,0.198,0.304,0.198,60.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6553,6553.0,6553.0,6553.0,6553.0,12/20/2021,0.313,0.313,0.313,0.313,2.96%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6554,6554.0,6554.0,6554.0,6554.0,12/21/2021,0.176,0.176,0.176,0.176,-43.77%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6555,6555.0,6555.0,6555.0,6555.0,12/22/2021,0.183,0.183,0.183,0.183,3.98%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6556,6556.0,6556.0,6556.0,6556.0,12/23/2021,0.124,0.124,0.124,0.124,-32.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6557,6557.0,6557.0,6557.0,6557.0,12/24/2021,0.183,0.183,0.183,0.183,47.58%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6558,6558.0,6558.0,6558.0,6558.0,12/27/2021,0.125,0.125,0.125,0.125,-31.69%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6559,6559.0,6559.0,6559.0,6559.0,12/28/2021,0.125,0.125,0.125,0.125,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6560,6560.0,6560.0,6560.0,6560.0,12/29/2021,0.192,0.192,0.192,0.192,53.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6561,6561.0,6561.0,6561.0,6561.0,12/30/2021,0.175,0.175,0.175,0.175,-8.85%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6562,6562.0,6562.0,6562.0,6562.0,12/31/2021,0.183,0.183,0.183,0.183,4.57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6563,6563.0,6563.0,6563.0,6563.0,1/3/2022,0.183,0.183,0.183,0.183,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6564,6564.0,6564.0,6564.0,6564.0,1/4/2022,0.274,0.201,0.274,0.201,49.73%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6565,6565.0,6565.0,6565.0,6565.0,1/5/2022,0.173,0.173,0.173,0.173,-36.86%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6566,6566.0,6566.0,6566.0,6566.0,1/6/2022,0.142,0.142,0.142,0.142,-17.92%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6567,6567.0,6567.0,6567.0,6567.0,1/7/2022,0.129,0.129,0.129,0.129,-9.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6568,6568.0,6568.0,6568.0,6568.0,1/10/2022,0.156,0.13,0.156,0.13,20.93%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6569,6569.0,6569.0,6569.0,6569.0,1/11/2022,0.122,0.122,0.122,0.122,-21.79%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6570,6570.0,6570.0,6570.0,6570.0,1/12/2022,0.169,0.154,0.169,0.154,38.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6571,6571.0,6571.0,6571.0,6571.0,1/13/2022,0.161,0.161,0.161,0.161,-4.73%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6572,6572.0,6572.0,6572.0,6572.0,1/14/2022,0.167,0.167,0.167,0.167,3.73%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6573,6573.0,6573.0,6573.0,6573.0,1/17/2022,0.183,0.183,0.183,0.183,9.58%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6574,6574.0,6574.0,6574.0,6574.0,1/18/2022,0.149,0.176,0.176,0.149,-18.58%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6575,6575.0,6575.0,6575.0,6575.0,1/19/2022,0.183,0.154,0.183,0.154,22.82%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6576,6576.0,6576.0,6576.0,6576.0,1/20/2022,0.161,0.161,0.161,0.161,-12.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6577,6577.0,6577.0,6577.0,6577.0,1/21/2022,0.152,0.152,0.152,0.152,-5.59%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6578,6578.0,6578.0,6578.0,6578.0,1/24/2022,0.191,0.174,0.191,0.174,25.66%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6579,6579.0,6579.0,6579.0,6579.0,1/25/2022,0.176,0.176,0.176,0.176,-7.85%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6580,6580.0,6580.0,6580.0,6580.0,1/26/2022,0.169,0.169,0.169,0.169,-3.98%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6581,6581.0,6581.0,6581.0,6581.0,1/27/2022,0.248,0.234,0.248,0.234,46.75%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6582,6582.0,6582.0,6582.0,6582.0,1/28/2022,0.228,0.228,0.228,0.228,-8.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6583,6583.0,6583.0,6583.0,6583.0,1/31/2022,0.278,0.261,0.278,0.261,21.93%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6584,6584.0,6584.0,6584.0,6584.0,2/1/2022,0.243,0.27,0.27,0.243,-12.59%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6585,6585.0,6585.0,6585.0,6585.0,2/2/2022,0.281,0.267,0.281,0.267,15.64%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6586,6586.0,6586.0,6586.0,6586.0,2/3/2022,0.365,0.263,0.365,0.263,29.89%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6587,6587.0,6587.0,6587.0,6587.0,2/4/2022,0.396,0.396,0.396,0.396,8.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6588,6588.0,6588.0,6588.0,6588.0,2/7/2022,0.226,0.226,0.226,0.226,-42.93%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6589,6589.0,6589.0,6589.0,6589.0,2/8/2022,0.402,0.402,0.402,0.402,77.88%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6590,6590.0,6590.0,6590.0,6590.0,2/9/2022,0.435,0.435,0.435,0.435,8.21%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6591,6591.0,6591.0,6591.0,6591.0,2/10/2022,0.409,0.409,0.409,0.409,-5.98%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6592,6592.0,6592.0,6592.0,6592.0,2/11/2022,0.441,0.426,0.441,0.426,7.82%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6593,6593.0,6593.0,6593.0,6593.0,2/14/2022,0.452,0.452,0.452,0.452,2.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6594,6594.0,6594.0,6594.0,6594.0,2/15/2022,0.46,0.46,0.46,0.46,1.77%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6595,6595.0,6595.0,6595.0,6595.0,2/16/2022,0.449,0.449,0.449,0.449,-2.39%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596,6596.0,6596.0,6596.0,6596.0,2/17/2022,0.424,0.453,0.453,0.424,-5.57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6597,6597.0,6597.0,6597.0,6597.0,2/18/2022,0.441,0.441,0.441,0.441,4.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6598,6598.0,6598.0,6598.0,6598.0,2/21/2022,0.469,0.469,0.469,0.469,6.35%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6599,6599.0,6599.0,6599.0,6599.0,2/22/2022,0.46,0.46,0.46,0.46,-1.92%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6600,6600.0,6600.0,6600.0,6600.0,2/23/2022,0.477,0.477,0.477,0.477,3.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6601,6601.0,6601.0,6601.0,6601.0,2/24/2022,0.482,0.482,0.482,0.482,1.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6602,6602.0,6602.0,6602.0,6602.0,2/25/2022,0.487,0.487,0.487,0.487,1.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6603,6603.0,6603.0,6603.0,6603.0,2/28/2022,0.469,0.539,0.539,0.469,-3.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6604,6604.0,6604.0,6604.0,6604.0,3/1/2022,0.473,0.473,0.473,0.473,0.85%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605,6605.0,6605.0,6605.0,6605.0,3/2/2022,0.43,0.43,0.43,0.43,-9.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6606,6606.0,6606.0,6606.0,6606.0,3/3/2022,0.482,0.511,0.511,0.482,12.22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6607,6607.0,6607.0,6607.0,6607.0,3/4/2022,0.502,0.319,0.502,0.319,4.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6608,6608.0,6608.0,6608.0,6608.0,3/7/2022,0.487,0.348,0.487,0.348,-2.99%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6609,6609.0,6609.0,6609.0,6609.0,3/8/2022,0.554,0.554,0.554,0.554,13.76%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6610,6610.0,6610.0,6610.0,6610.0,3/9/2022,0.52,0.52,0.52,0.52,-6.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6611,6611.0,6611.0,6611.0,6611.0,3/10/2022,0.526,0.526,0.526,0.526,1.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6612,6612.0,6612.0,6612.0,6612.0,3/11/2022,0.396,0.396,0.396,0.396,-24.71%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6613,6613.0,6613.0,6613.0,6613.0,3/14/2022,0.382,0.348,0.382,0.348,-3.54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6614,6614.0,6614.0,6614.0,6614.0,3/15/2022,0.46,0.406,0.46,0.406,20.42%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6615,6615.0,6615.0,6615.0,6615.0,3/16/2022,0.52,0.506,0.52,0.506,13.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6616,6616.0,6616.0,6616.0,6616.0,3/17/2022,0.511,0.511,0.511,0.511,-1.73%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6617,6617.0,6617.0,6617.0,6617.0,3/18/2022,0.411,0.472,0.472,0.411,-19.57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6618,6618.0,6618.0,6618.0,6618.0,3/21/2022,0.469,0.504,0.504,0.469,14.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6619,6619.0,6619.0,6619.0,6619.0,3/22/2022,0.456,0.391,0.456,0.391,-2.77%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6620,6620.0,6620.0,6620.0,6620.0,3/23/2022,0.5,0.5,0.5,0.5,9.65%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6621,6621.0,6621.0,6621.0,6621.0,3/24/2022,0.421,0.421,0.421,0.421,-15.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6622,6622.0,6622.0,6622.0,6622.0,3/25/2022,0.394,0.394,0.394,0.394,-6.41%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6623,6623.0,6623.0,6623.0,6623.0,3/28/2022,0.415,0.415,0.415,0.415,5.33%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6624,6624.0,6624.0,6624.0,6624.0,3/29/2022,0.473,0.473,0.473,0.473,13.98%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6625,6625.0,6625.0,6625.0,6625.0,3/30/2022,0.52,0.52,0.52,0.52,9.94%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6626,6626.0,6626.0,6626.0,6626.0,3/31/2022,0.482,0.482,0.482,0.482,-7.31%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6627,6627.0,6627.0,6627.0,6627.0,4/1/2022,0.456,0.456,0.456,0.456,-5.39%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6628,6628.0,6628.0,6628.0,6628.0,4/4/2022,0.487,0.487,0.487,0.487,6.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6629,6629.0,6629.0,6629.0,6629.0,4/5/2022,0.495,0.495,0.495,0.495,1.64%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6630,6630.0,6630.0,6630.0,6630.0,4/6/2022,0.487,0.487,0.487,0.487,-1.62%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6631,6631.0,6631.0,6631.0,6631.0,4/7/2022,0.365,0.337,0.365,0.337,-25.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6632,6632.0,6632.0,6632.0,6632.0,4/8/2022,0.365,0.365,0.365,0.365,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6633,6633.0,6633.0,6633.0,6633.0,4/11/2022,0.431,0.415,0.431,0.415,18.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6634,6634.0,6634.0,6634.0,6634.0,4/12/2022,0.392,0.365,0.392,0.365,-9.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6635,6635.0,6635.0,6635.0,6635.0,4/13/2022,0.379,0.379,0.379,0.379,-3.32%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6636,6636.0,6636.0,6636.0,6636.0,4/14/2022,0.35,0.321,0.35,0.321,-7.65%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6637,6637.0,6637.0,6637.0,6637.0,4/15/2022,0.301,0.301,0.301,0.301,-13.86%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6638,6638.0,6638.0,6638.0,6638.0,4/18/2022,0.305,0.301,0.305,0.301,1.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6639,6639.0,6639.0,6639.0,6639.0,4/19/2022,0.419,0.379,0.419,0.379,37.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6640,6640.0,6640.0,6640.0,6640.0,4/20/2022,0.379,0.379,0.379,0.379,-9.55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6641,6641.0,6641.0,6641.0,6641.0,4/21/2022,0.409,0.38,0.409,0.38,7.92%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6642,6642.0,6642.0,6642.0,6642.0,4/22/2022,0.456,0.441,0.609,0.441,11.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6643,6643.0,6643.0,6643.0,6643.0,4/25/2022,0.661,0.661,0.661,0.661,44.96%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6644,6644.0,6644.0,6644.0,6644.0,4/26/2022,0.771,0.757,0.771,0.757,16.64%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6645,6645.0,6645.0,6645.0,6645.0,4/27/2022,0.772,0.772,0.772,0.772,0.13%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6646,6646.0,6646.0,6646.0,6646.0,4/28/2022,0.774,0.774,0.774,0.774,0.26%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6647,6647.0,6647.0,6647.0,6647.0,4/29/2022,0.776,0.776,0.776,0.776,0.26%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6648,6648.0,6648.0,6648.0,6648.0,5/2/2022,0.767,0.776,0.776,0.767,-1.16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6649,6649.0,6649.0,6649.0,6649.0,5/3/2022,0.712,0.712,0.712,0.712,-7.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6650,6650.0,6650.0,6650.0,6650.0,5/4/2022,0.744,0.744,0.744,0.744,4.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6651,6651.0,6651.0,6651.0,6651.0,5/5/2022,1.023,1.023,1.023,1.023,37.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6652,6652.0,6652.0,6652.0,6652.0,5/6/2022,1.035,1.035,1.035,1.035,1.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6653,6653.0,6653.0,6653.0,6653.0,5/9/2022,0.991,0.991,0.991,0.991,-4.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6654,6654.0,6654.0,6654.0,6654.0,5/10/2022,0.895,0.858,0.895,0.858,-9.69%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6655,6655.0,6655.0,6655.0,6655.0,5/11/2022,0.885,0.941,0.941,0.885,-1.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6656,6656.0,6656.0,6656.0,6656.0,5/12/2022,0.844,0.844,0.844,0.844,-4.69%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6657,6657.0,6657.0,6657.0,6657.0,5/13/2022,0.832,0.832,0.832,0.832,-1.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6658,6658.0,6658.0,6658.0,6658.0,5/16/2022,0.887,0.887,0.887,0.887,6.55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6659,6659.0,6659.0,6659.0,6659.0,5/17/2022,0.947,0.933,0.947,0.933,6.76%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
